"AllocatedMemoryInMb","AppAndRoleApplication","AppAndRoleBizTalkServer","AppAndRoleExchangeServer","AppAndRoleFeature","AppAndRoleOtherDatabase","AppAndRoleSharePointServer","AppAndRoleSqlServer","AppAndRoleSystemCenter","AppAndRoleWebApplication","BiosGuid","BiosSerialNumber","ClusterFqdn","ClusterId","CreatedTimestamp","Disk","DisplayName","Error","Firmware","Generation","GuestDetailsDiscoveryTimestamp","GuestOSDetailOsname","GuestOSDetailOstype","GuestOSDetailOsversion","HighAvailability","HostFqdn","HostId","Id","InstanceUuid","IsDeleted","IsDynamicMemoryEnabled","IsGuestDetailsDiscoveryInProgress","ManagementServerType","MaxMemoryMb","Name","NetworkAdapter","NumberOfApplication","NumberOfProcessorCore","OperatingSystemDetailOSName","OperatingSystemDetailOSType","OperatingSystemDetailOSVersion","PowerStatus","Type","UpdatedTimestamp","VMConfigurationFileLocation","VMFqdn","Version"
"8192",,,,,,,,,,"2FAD4A53-E0E0-492E-88E3-E0F9E1C02F6E","2840-6144-3383-3081-5617-9828-61","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:38.7539422Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-IIS01-UTIL","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/13/2025 3:20:14 AM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1315",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/383d3e84-096b-45bd-852a-058cfdee66fb","383d3e84-096b-45bd-852a-058cfdee66fb","False","False","False","Cluster","65536","383d3e84-096b-45bd-852a-058cfdee66fb","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","55","4","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:55.9655900Z","C:\ClusterStorage\Volume11\DC01-IIS01-UTIL\Virtual Machines\383D3E84-096B-45BD-852A-058CFDEE66FB.VMCX","DC01-IIS01-UTIL.olcc.lan","9.0"
"16384",,,,,,,,,,"3D7BD7A2-4B82-487A-B1BB-CD22E8D118A9","2290-8197-3651-3415-9394-0255-58","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:39.0039264Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2170A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:06 AM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1318",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/dadd96a4-6000-4b54-836e-7e1322d576cf","dadd96a4-6000-4b54-836e-7e1322d576cf","False","False","False","Cluster","1048576","dadd96a4-6000-4b54-836e-7e1322d576cf","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","24","8","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:56.6881456Z","C:\ClusterStorage\Volume2\HICP2170A\Virtual Machines\DADD96A4-6000-4B54-836E-7E1322D576CF.VMCX","HICP2170A.olcc.lan","9.0"
"16384",,,,,,,,,,"5C6DB410-599A-427F-A135-8A424C1CC0AA","2158-0530-9452-5347-6936-6936-38","HICP1330_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1330-clu-olcc-lan-6b758d3a-0903-4f3f-80a9-2f9a8f5f8e7f","2025-02-11T20:29:39.2539554Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-DB31-SSIS","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1330A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/9244764e-8823-4ea5-a602-da6b9ce94e9c","9244764e-8823-4ea5-a602-da6b9ce94e9c","False","False","True","Cluster","65536","9244764e-8823-4ea5-a602-da6b9ce94e9c","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:46:55.5789626Z","C:\ClusterStorage\Volume1\DC01-DB31-SSIS\Virtual Machines\9244764E-8823-4EA5-A602-DA6B9CE94E9C.VMCX","DC01-DB31-SSIS.olcc.lan","9.0"
"8192",,,,,,,,,,"E3C7DA76-4BED-41B0-A5CC-ABBE0CED2CE0","2884-7188-3844-6924-5941-3912-98","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:39.5039443Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2222B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:05 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1318",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/9754f775-52e8-4ff8-aae8-a7e2587edc19","9754f775-52e8-4ff8-aae8-a7e2587edc19","False","False","False","Cluster","1048576","9754f775-52e8-4ff8-aae8-a7e2587edc19","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","24","4","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:02:12.6591701Z","C:\ClusterStorage\Volume12\HICP2222B\Virtual Machines\9754F775-52E8-4FF8-AAE8-A7E2587EDC19.VMCX","HICP2222B.olcc.lan","9.0"
"4096",,,,,,,,,,"0C970C80-E6D4-4220-A766-DC3831B90A61","3719-9840-9830-2149-7691-7226-91","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:29:39.7539506Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU2033","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1326A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/86062c52-a923-4245-93bc-06c3413f0076","86062c52-a923-4245-93bc-06c3413f0076","False","False","True","Cluster","1048576","86062c52-a923-4245-93bc-06c3413f0076","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:57.0550461Z","C:\ClusterStorage\Volume2\HICU2033\Virtual Machines\86062C52-A923-4245-93BC-06C3413F0076.VMCX","HICU2033","9.0"
"4096",,,,,,,,,,"A7FCB16A-3EA7-4927-9A12-D497AEA46581","2253-1113-2326-6309-4007-6272-38","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:40.0039734Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-OKTA-SVC04","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:40 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1310",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/3971a70d-489d-428b-b157-a64cba148b68","3971a70d-489d-428b-b157-a64cba148b68","False","False","False","Cluster","1048576","3971a70d-489d-428b-b157-a64cba148b68","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","8","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:56.0905823Z","C:\ClusterStorage\Volume13\DC01-OKTA-SVC04\Virtual Machines\3971A70D-489D-428B-B157-A64CBA148B68.VMCX","DC01-OKTA-SVC04.olcc.lan","9.0"
"34816",,,,,,,,,,"C6180D66-1C16-4ADA-A9F1-A0CE17EF3D7D","1414-6384-4166-6642-2355-0762-67","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:29:40.2539508Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU3822","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:32 AM","Red Hat Enterprise Linux","Linux","8.4","Yes","HICP1326D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/692f52fd-6ff1-44ef-a907-8d45b86e49b5","692f52fd-6ff1-44ef-a907-8d45b86e49b5","False","False","False","Cluster","1048576","692f52fd-6ff1-44ef-a907-8d45b86e49b5","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","76","3","Red Hat Enterprise Linux","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:20:32.2471470Z","C:\ClusterStorage\Volume1\HICU3822\Virtual Machines\692F52FD-6FF1-44EF-A907-8D45B86E49B5.VMCX","HICU3822.olcc.lan","9.0"
"8192",,,,,,,,,,"13ACF23C-FDB8-4787-9A8B-681BF8C235B5","6971-3419-0207-8720-7414-4941-98","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:40.5039520Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP0110B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:36 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1312",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/ae9a9539-5720-4c04-8637-a7792e88b4c0","ae9a9539-5720-4c04-8637-a7792e88b4c0","False","False","False","Cluster","1048576","ae9a9539-5720-4c04-8637-a7792e88b4c0","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","25","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:12.0760020Z","C:\ClusterStorage\Volume2\HICP0110B-New\Virtual Machines\AE9A9539-5720-4C04-8637-A7792E88B4C0.VMCX","HICP0110B.olcc.lan","9.0"
"34816",,,,,,,,,,"C6180D66-1C16-4ADA-A9F1-A0CE17EF3D7D","1414-6384-4166-6642-2355-0762-67","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:29:40.7539569Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU3817","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:21 AM","Red Hat Enterprise Linux","Linux","8.4","Yes","HICP1326D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/cfd1a03b-27f4-490f-9f5d-83d13dfd313a","cfd1a03b-27f4-490f-9f5d-83d13dfd313a","False","False","False","Cluster","1048576","cfd1a03b-27f4-490f-9f5d-83d13dfd313a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","76","3","Red Hat Enterprise Linux","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:20:21.8250247Z","C:\ClusterStorage\Volume1\HICU3817\Virtual Machines\CFD1A03B-27F4-490F-9F5D-83D13DFD313A.VMCX","hicu3817.olcc.lan","9.0"
"8192",,,,,,,,,,"E3C7DA76-4BED-41B0-A5CC-ABBE0CED2CE0","2884-7188-3844-6924-5941-3912-98","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:41.0039622Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2226D","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:01 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1315",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/e1928571-4635-4623-b13b-4fb8a10128ed","e1928571-4635-4623-b13b-4fb8a10128ed","False","False","False","Cluster","1048576","e1928571-4635-4623-b13b-4fb8a10128ed","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","15","4","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:02:12.7998099Z","C:\ClusterStorage\Volume14\HICP2226D\Virtual Machines\E1928571-4635-4623-B13B-4FB8A10128ED.VMCX","HICP2226D.olcc.lan","9.0"
"4096",,,,,,,,,,"4E87C341-86BD-42B8-A901-44B06ADEEB9A","8721-5127-4639-6494-5915-2810-33","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:29:41.2539545Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU8519A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 2:35:45 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/18cef706-f484-462c-ac5d-60849697fafa","18cef706-f484-462c-ac5d-60849697fafa","False","False","False","Cluster","1048576","18cef706-f484-462c-ac5d-60849697fafa","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","21","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-20T05:50:07.7520196Z","C:\ClusterStorage\Volume1\HICU8519A\Virtual Machines\18CEF706-F484-462C-AC5D-60849697FAFA.VMCX","HICU8519A.olcc.lan","9.0"
"4096",,,,,,,,,,"29212A8C-7E54-44C1-B095-5628AC1E72CD","9307-8390-1263-0191-3566-6499-08","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:41.5039535Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP3502","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:45 AM","Rocky Linux","Linux","9.4","Yes","HICP1319",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/f5d977d3-e2ef-4989-8dbb-c2ea1484d00a","f5d977d3-e2ef-4989-8dbb-c2ea1484d00a","False","False","False","Cluster","1048576","f5d977d3-e2ef-4989-8dbb-c2ea1484d00a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","319","2","Rocky Linux","linuxguest","5.14.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:20:45.9660852Z","C:\ClusterStorage\Volume11\HICP3502\Virtual Machines\F5D977D3-E2EF-4989-8DBB-C2EA1484D00A.VMCX","hicp3502.olcc.lan","9.0"
"32768",,,,,,,,,,"4A4B4AF2-57C1-4A67-9E21-55AE43CDB36A","9418-7736-6551-7219-1166-8359-62","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:41.7539632Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2104","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:06 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1313",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/10fe29a0-a5a2-4561-a3dd-6b6c29c54a85","10fe29a0-a5a2-4561-a3dd-6b6c29c54a85","False","False","False","Cluster","1048576","10fe29a0-a5a2-4561-a3dd-6b6c29c54a85","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","147","12","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:02:13.0342177Z","C:\ClusterStorage\Volume14\HICP2104\Virtual Machines\10FE29A0-A5A2-4561-A3DD-6B6C29C54A85.VMCX","HICP2104.olcc.lan","9.0"
"8192",,,,,,,,,,"749BB3D1-0130-4931-9E68-B6E2F966800C","4110-7421-9946-4494-6022-7947-67","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:42.0039387Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP1220D","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:32 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1313",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/4bd49c29-9825-4b6c-9694-0ac894ee6290","4bd49c29-9825-4b6c-9694-0ac894ee6290","False","False","False","Cluster","1048576","4bd49c29-9825-4b6c-9694-0ac894ee6290","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","17","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:56.2155874Z","C:\ClusterStorage\Volume3\HICP1220D\Virtual Machines\4BD49C29-9825-4B6C-9694-0AC894EE6290.VMCX","HICP1220D.olcc.lan","9.0"
"4096",,,,,,,,,,"6943757B-6BB6-42A4-84AE-A5DD7CD52D58","7211-5042-9519-3916-2425-3178-68","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:42.2539766Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-OKTA-SVC03","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:04 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1310",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/75feb45e-5de2-46ee-89b7-435d6d289ad9","75feb45e-5de2-46ee-89b7-435d6d289ad9","False","False","False","Cluster","1048576","75feb45e-5de2-46ee-89b7-435d6d289ad9","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","8","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:56.3406860Z","C:\ClusterStorage\Volume14\DC01-OKTA-SVC03\Virtual Machines\75FEB45E-5DE2-46EE-89B7-435D6D289AD9.VMCX","DC01-OKTA-SVC03.olcc.lan","9.0"
"8192",,,,,,,,,,"1C8B8C59-600B-4770-A805-CD5BCC335FC3","1262-1431-1811-1963-4455-4157-17","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:29:42.5039633Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2413","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:09 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1310C",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/b95ddb2e-684f-44a3-8a52-bda315585f93","b95ddb2e-684f-44a3-8a52-bda315585f93","False","False","False","Cluster","1048576","b95ddb2e-684f-44a3-8a52-bda315585f93","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","24","4","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:53.7737269Z","C:\ClusterStorage\Volume13\HICP2413\Virtual Machines\B95DDB2E-684F-44A3-8A52-BDA315585F93.VMCX","HICP2413.olcc.lan","9.0"
