"AllocatedMemoryInMb","AppAndRoleApplication","AppAndRoleBizTalkServer","AppAndRoleExchangeServer","AppAndRoleFeature","AppAndRoleOtherDatabase","AppAndRoleSharePointServer","AppAndRoleSqlServer","AppAndRoleSystemCenter","AppAndRoleWebApplication","BiosGuid","BiosSerialNumber","ClusterFqdn","ClusterId","CreatedTimestamp","Disk","DisplayName","Error","Firmware","Generation","GuestDetailsDiscoveryTimestamp","GuestOSDetailOsname","GuestOSDetailOstype","GuestOSDetailOsversion","HighAvailability","HostFqdn","HostId","Id","InstanceUuid","IsDeleted","IsDynamicMemoryEnabled","IsGuestDetailsDiscoveryInProgress","ManagementServerType","MaxMemoryMb","Name","NetworkAdapter","NumberOfApplication","NumberOfProcessorCore","OperatingSystemDetailOSName","OperatingSystemDetailOSType","OperatingSystemDetailOSVersion","PowerStatus","Type","UpdatedTimestamp","VMConfigurationFileLocation","VMFqdn","Version"
"4096",,,,,,,,,,"6F0B94BE-B2DB-424E-B8A0-77B99B739F8E","5595-9098-0641-1222-0998-4187-64","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:02.9463378Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP01-OKTA-SVC01","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/18/2025 1:50:16 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320J",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/8d492711-622e-4d39-8842-96ce8263f961","8d492711-622e-4d39-8842-96ce8263f961","False","False","False","Cluster","65536","8d492711-622e-4d39-8842-96ce8263f961","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","37","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T21:19:45.6522680Z","C:\ClusterStorage\Volume8\NP01-OKTA-SVC01\Virtual Machines\8D492711-622E-4D39-8842-96CE8263F961.VMCX","NP01-OKTA-SVC01.olcc.lan","9.0"
"4096",,,,,,,,,,"48DBBC4D-B15D-4344-B635-CD14988DF21D","7113-2234-7436-3311-9984-5056-36",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:03.1963633Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC02-WEB-01","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"No","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/8614a4bf-52d3-46cb-a92f-1aa5742479b8","8614a4bf-52d3-46cb-a92f-1aa5742479b8","False","False","True","Cluster","65536","8614a4bf-52d3-46cb-a92f-1aa5742479b8","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:48.7606525Z","C:\ClusterStorage\Volume6\DC02-WEB-01\Virtual Machines\8614A4BF-52D3-46CB-A92F-1AA5742479B8.VMCX","","9.0"
"8192",,,,,,,,,,"2026E997-46CE-4944-BB05-2A154E0A8F56","4099-9511-8609-0032-3582-1905-11","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:03.4463279Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2224A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/654c8d56-dfe2-4f24-acf9-b056d079070f","654c8d56-dfe2-4f24-acf9-b056d079070f","False","False","True","Cluster","1048576","654c8d56-dfe2-4f24-acf9-b056d079070f","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:34.6512568Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\654C8D56-DFE2-4F24-ACF9-B056D079070F.VMCX","","9.0"
"4096",,,,,,,,,,"75FE23E1-1801-4097-BE7C-D8FE8CF78939","3609-6783-1333-5250-9421-2115-78","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:03.6963291Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","SCOFQ2651","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:47 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320F",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/727f211b-26b9-4444-8a69-da42b94c568f","727f211b-26b9-4444-8a69-da42b94c568f","False","False","False","Cluster","1048576","727f211b-26b9-4444-8a69-da42b94c568f","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","27","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:09.7538639Z","C:\ClusterStorage\Volume5\SCOFQ2651\Virtual Machines\727F211B-26B9-4444-8A69-DA42B94C568F.VMCX","SCOFQ2651.olcc.lan","9.0"
"20480",,,,,,,,,,"9A5B7E72-DE2E-4AA4-BAAF-838C98DD00C8","0794-6888-1499-6840-8384-5546-44","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:03.9463663Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICQ2180C","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:42 PM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1320H",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/ba266343-4825-4d5e-a7a4-1647d3315dc3","ba266343-4825-4d5e-a7a4-1647d3315dc3","False","False","False","Cluster","1048576","ba266343-4825-4d5e-a7a4-1647d3315dc3","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","17","8","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:33.1825712Z","C:\ClusterStorage\Volume10\HICQ2180C\Virtual Machines\BA266343-4825-4D5E-A7A4-1647D3315DC3.VMCX","HICQ2180C.olcc.lan","9.0"
"4096",,,,,,,,,,"870311E8-9125-4B3E-AE7F-C00D2BC1523A","5963-4236-9771-3739-9274-8169-60","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:04.1963712Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD3901","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320J",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/a4ec214e-0b2b-48bd-9ab1-a1f1eb19b429","a4ec214e-0b2b-48bd-9ab1-a1f1eb19b429","False","False","True","Cluster","1048576","a4ec214e-0b2b-48bd-9ab1-a1f1eb19b429","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2","Red Hat Enterprise Linux","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:37.1980989Z","C:\ClusterStorage\Volume8\HICD3901\Virtual Machines\A4EC214E-0B2B-48BD-9AB1-A1F1EB19B429.VMCX","hicd3901.olcc.lan","9.0"
"4096",,,,,,,,,,"51A2C69E-6BD3-4302-BBC9-741B2242CDBC","6038-8295-4950-1633-5535-2814-33","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:04.4463674Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICQ2015","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/19/2025 1:49:56 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320J",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/3b6a83d9-edef-4a7c-bb30-29f3e54952f4","3b6a83d9-edef-4a7c-bb30-29f3e54952f4","False","False","False","Cluster","1048576","3b6a83d9-edef-4a7c-bb30-29f3e54952f4","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","53","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:49:56.6709778Z","C:\ClusterStorage\Volume5\HICQ2015\Virtual Machines\3B6A83D9-EDEF-4A7C-BB30-29F3E54952F4.VMCX","HICQ2015.olcc.lan","9.0"
"8192",,,,,,,,,,"7C4E4F90-C363-46E4-91AA-62DF3CBA2AE9","2047-6927-2138-5225-6501-2164-86","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:04.6973633Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","FLOLVESBPRD2","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1320D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/eec5b712-db5f-48e6-bb58-50a4708e36c8","eec5b712-db5f-48e6-bb58-50a4708e36c8","False","False","True","Cluster","65536","eec5b712-db5f-48e6-bb58-50a4708e36c8","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:29.6356394Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\EEC5B712-DB5F-48E6-BB58-50A4708E36C8.VMCX","","9.0"
"4096",,,,,,,,,,"5862078F-2757-4FE9-B5F2-A3AF8BFCB475","1677-4372-1609-8826-7408-1009-93","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:04.9473689Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP01-ESB01-ADM","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/18/2025 1:51:17 PM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1320J",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/8c73d72d-e2dc-4d52-8c91-d27d225d5349","8c73d72d-e2dc-4d52-8c91-d27d225d5349","False","False","False","Cluster","65536","8c73d72d-e2dc-4d52-8c91-d27d225d5349","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","39","2","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:12.8075564Z","C:\ClusterStorage\Volume10\NP01-ESB01-ADM\Virtual Machines\8C73D72D-E2DC-4D52-8C91-D27D225D5349.VMCX","NP01-ESB01-ADM.olcc.lan","9.0"
"4096",,,,,,,,,,"73AD58EF-A376-4057-B0C4-67CEEE7C94BF","9493-6724-1454-3654-7712-7581-61","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:05.1973703Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICQ2343","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/19/2025 1:50:08 PM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1320B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/75cf2a15-f942-440b-b17b-00c72d774fd0","75cf2a15-f942-440b-b17b-00c72d774fd0","False","False","False","Cluster","1048576","75cf2a15-f942-440b-b17b-00c72d774fd0","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","7","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:21.7726170Z","C:\ClusterStorage\Volume5\HICQ2343\Virtual Machines\75CF2A15-F942-440B-B17B-00C72D774FD0.VMCX","HICQ2343.olcc.lan","9.0"
"8192",,,,,,,,,,"30D99001-E40A-4D21-B470-43AF4B9B956E","0069-5477-7459-2672-0020-9271-30","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:05.4473770Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP0111B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:35 PM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1320D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/d2b2abf1-8bb2-4ed0-8ebc-35236b8dfdcf","d2b2abf1-8bb2-4ed0-8ebc-35236b8dfdcf","False","False","False","Cluster","1048576","d2b2abf1-8bb2-4ed0-8ebc-35236b8dfdcf","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","30","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:32.4325836Z","C:\ClusterStorage\Volume5\HICP0111B\Virtual Machines\D2B2ABF1-8BB2-4ED0-8EBC-35236B8DFDCF.VMCX","HICP0111B.olcc.lan","9.0"
"4096",,,,,,,,,,"3491F70E-1B1F-49BD-9205-B6AA848B7F66","4545-0074-2002-3250-1856-3063-58","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:05.6973734Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICQ2341","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/19/2025 1:50:02 PM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1320D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/aa75bbf5-f8e1-436d-8063-99922ab0218a","aa75bbf5-f8e1-436d-8063-99922ab0218a","False","False","False","Cluster","1048576","aa75bbf5-f8e1-436d-8063-99922ab0218a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","15","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:22.5226231Z","C:\ClusterStorage\Volume8\HICQ2341\Virtual Machines\AA75BBF5-F8E1-436D-8063-99922AB0218A.VMCX","HICQ2341.olcc.lan","9.0"
"8192",,,,,,,,,,"3B871D01-06C3-41ED-8C88-2F656538E58D","9485-0448-4028-0632-2082-8738-05","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:05.9473748Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-WB01-CAPM","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1320A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/fcba68d6-52e1-47db-b80b-1996d98ed01c","fcba68d6-52e1-47db-b80b-1996d98ed01c","False","False","True","Cluster","65536","fcba68d6-52e1-47db-b80b-1996d98ed01c","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:10.7763181Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\FCBA68D6-52E1-47DB-B80B-1996D98ED01C.VMCX","","9.0"
"16384",,,,,,,,,,"A6DFB76B-E797-44E2-868A-4602665C93EB","7610-7523-0922-4104-1962-8870-08","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:06.1973692Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP7075","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1320H",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/66ae2b7b-6be9-44eb-ad90-25d0766fa8c7","66ae2b7b-6be9-44eb-ad90-25d0766fa8c7","False","False","True","Cluster","65536","66ae2b7b-6be9-44eb-ad90-25d0766fa8c7","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:33.3855937Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\66AE2B7B-6BE9-44EB-AD90-25D0766FA8C7.VMCX","","9.0"
"8192",,,,,,,,,,"EB1D3E6C-4808-422A-8C0D-131D9457D90A","8056-5943-3813-2944-9096-4097-48","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:06.4474177Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICDR7010","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:27 PM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/361c86c5-d97d-4a3f-8eda-3783db89c012","361c86c5-d97d-4a3f-8eda-3783db89c012","False","False","False","Cluster","1048576","361c86c5-d97d-4a3f-8eda-3783db89c012","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","22","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:30.9013365Z","C:\ClusterStorage\Volume10\HICDR7010\Virtual Machines\361C86C5-D97D-4A3F-8EDA-3783DB89C012.VMCX","HICDR7010.olcc.lan","9.0"
"4096",,,,,,,,,,"8D1F6F9F-204B-4222-A463-EFCD05B5DBCC","8460-5529-5170-9470-6890-3233-72","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:06.6974130Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICN2268D","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:41 PM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/e3bebd3c-8702-4444-be33-d4cacb51266f","e3bebd3c-8702-4444-be33-d4cacb51266f","False","False","False","Cluster","1048576","e3bebd3c-8702-4444-be33-d4cacb51266f","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","13","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:46.2449821Z","C:\ClusterStorage\Volume2\HICN2268D\Virtual Machines\E3BEBD3C-8702-4444-BE33-D4CACB51266F.VMCX","HICN2268D.olcc.lan","9.0"
